transaction_id,amount_sar,channel,merchant_category,timestamp,probability
TXN-2026-01145,286.49,pos,EDUCATION,2026-07-18T21:05:20Z,0.21193546711538572
TXN-2026-01146,36.0,atm,ENTERTAINMENT,2026-06-24T15:19:48Z,0.3549946216648459
TXN-2026-01147,17.83,pos,PHARMACY,2026-06-21T12:29:55Z,0.048728821020974096
TXN-2026-01148,357.61,atm,FUEL,2026-07-26T20:09:25Z,0.7341799552049776
TXN-2026-01149,138.14,ecom,TRAVEL,2026-06-13T00:31:25Z,0.8453682146043834
TXN-2026-01150,67.22,pos,RESTAURANT,2026-06-28T13:54:10Z,0.11763478696585687
TXN-2026-01151,36.38,ecom,FASHION,2026-07-02T06:26:31Z,0.14487962917757755
TXN-2026-01152,263.93,ecom,UTILITIES,2026-07-09T04:33:18Z,0.8843849388690637
TXN-2026-01153,53.23,pos,ENTERTAINMENT,2026-06-21T22:14:58Z,0.10286964608744194
TXN-2026-01154,49.61,pos,EDUCATION,2026-06-09T10:50:40Z,0.09298496265686458
TXN-2026-01155,95.0,pos,TELECOM,2026-07-02T14:38:57Z,0.12974629127268925
TXN-2026-01156,45.02,pos,EDUCATION,2026-07-25T01:30:15Z,0.4217529025365306
TXN-2026-01157,142.29,atm,PHARMACY,2026-07-27T17:12:52Z,0.4755050767422731
TXN-2026-01158,162.3,ecom,RESTAURANT,2026-06-16T12:27:44Z,0.4665059298492878
TXN-2026-01159,33.59,ecom,FUEL,2026-07-29T04:28:40Z,0.8089630702032266
TXN-2026-01160,40.85,pos,TELECOM,2026-07-16T19:29:18Z,0.09473193263133539
TXN-2026-01161,116.51,ecom,PHARMACY,2026-06-28T20:20:25Z,0.3709628475804926
TXN-2026-01162,18.84,pos,FASHION,2026-06-03T16:03:46Z,0.030912404877655272
TXN-2026-01163,9.6,pos,HEALTHCARE,2026-06-23T10:05:26Z,0.044607182088445364
TXN-2026-01164,114.79,pos,FUEL,2026-06-10T17:52:05Z,0.19830227226948818
TXN-2026-01165,179.62,pos,UTILITIES,2026-07-01T01:02:14Z,0.5870156565631478
TXN-2026-01166,83.06,ecom,PHARMACY,2026-06-26T00:32:48Z,0.768872982803211
TXN-2026-01167,71.9,pos,ONLINE_SERVICES,2026-06-06T18:56:23Z,0.08999712363551732
TXN-2026-01168,139.97,pos,UTILITIES,2026-07-06T11:32:24Z,0.1458148035576137
TXN-2026-01169,128.97,pos,UTILITIES,2026-07-03T12:13:11Z,0.1422018437408435
TXN-2026-01170,14.69,ecom,HOME_GOODS,2026-07-18T23:19:53Z,0.15630249282512973
TXN-2026-01171,57.06,atm,HOME_GOODS,2026-06-20T00:13:53Z,0.7651203911619696
TXN-2026-01172,64.69,pos,PHARMACY,2026-07-19T05:58:31Z,0.41804119236640547
TXN-2026-01173,101.27,ecom,TELECOM,2026-06-11T03:03:23Z,0.8291818564799939
TXN-2026-01174,44.76,atm,ELECTRONICS,2026-06-20T01:57:07Z,0.8022286115880293
TXN-2026-01175,313.79,pos,UTILITIES,2026-06-02T15:11:00Z,0.20864396486039616
TXN-2026-01176,246.18,atm,ONLINE_SERVICES,2026-06-02T22:36:30Z,0.5384086080686008
TXN-2026-01177,137.21,ecom,HOME_GOODS,2026-06-01T18:57:02Z,0.33763232609750715
TXN-2026-01178,39.03,ecom,EDUCATION,2026-07-26T06:15:44Z,0.2749104955825362
TXN-2026-01179,144.29,ecom,HEALTHCARE,2026-07-25T23:03:18Z,0.45418826500812937
TXN-2026-01180,23.15,atm,JEWELRY,2026-06-24T23:35:34Z,0.3468169731698553
TXN-2026-01181,133.19,pos,PHARMACY,2026-07-14T15:43:34Z,0.12135900627904717
TXN-2026-01182,244.64,ecom,TELECOM,2026-07-05T21:10:56Z,0.5234064032214627
TXN-2026-01183,155.3,pos,UTILITIES,2026-07-22T18:08:52Z,0.1618805099371203
TXN-2026-01184,176.41,atm,JEWELRY,2026-07-07T00:16:59Z,0.9007004920590643
TXN-2026-01185,188.96,ecom,EDUCATION,2026-06-15T18:22:47Z,0.4792684775232366
TXN-2026-01186,654.35,ecom,HOME_GOODS,2026-07-16T00:57:50Z,0.8810315018685156
TXN-2026-01187,566.76,atm,FASHION,2026-06-07T06:01:01Z,0.4799478482266047
TXN-2026-01188,50.22,atm,UTILITIES,2026-06-08T13:22:42Z,0.3980552719218783
TXN-2026-01189,101.95,pos,ONLINE_SERVICES,2026-07-10T18:02:43Z,0.10481492821932657
TXN-2026-01190,57.6,pos,HEALTHCARE,2026-07-19T17:49:06Z,0.10388253499604581
TXN-2026-01191,125.88,pos,ENTERTAINMENT,2026-06-17T17:05:05Z,0.14159550366199733
TXN-2026-01192,14.72,pos,ONLINE_SERVICES,2026-07-25T14:13:39Z,0.04286708424623423
TXN-2026-01193,59.7,pos,JEWELRY,2026-06-30T08:44:36Z,0.10272695367637398
TXN-2026-01194,48.31,ecom,ENTERTAINMENT,2026-07-25T05:02:18Z,0.7644533940283933
TXN-2026-01195,59.9,ecom,RESTAURANT,2026-07-14T18:54:31Z,0.3649182162180307
TXN-2026-01196,90.32,pos,TRAVEL,2026-07-02T11:50:44Z,0.1235362819183584
TXN-2026-01197,15.46,pos,ENTERTAINMENT,2026-07-15T13:04:04Z,0.05505275385072136
TXN-2026-01198,75.02,pos,FUEL,2026-07-30T04:07:01Z,0.5900459920916423
TXN-2026-01199,17.59,pos,FASHION,2026-07-13T05:37:26Z,0.18403502070527897
TXN-2026-01200,8.27,pos,HEALTHCARE,2026-07-08T16:00:19Z,0.0444795120892666
TXN-2026-01201,141.95,ecom,ENTERTAINMENT,2026-06-25T17:40:40Z,0.43058706538646246
TXN-2026-01202,13.8,pos,EDUCATION,2026-06-05T18:10:15Z,0.05755639123406118
TXN-2026-01203,42.12,pos,HOME_GOODS,2026-06-13T21:46:59Z,0.06436532993458267
TXN-2026-01204,68.76,ecom,TRAVEL,2026-07-03T13:41:55Z,0.35298955268992277
TXN-2026-01205,352.48,ecom,FUEL,2026-07-12T01:23:17Z,0.9275016402776626
TXN-2026-01206,865.27,pos,JEWELRY,2026-07-25T15:32:31Z,0.3113183020699645
TXN-2026-01207,206.69,ecom,ONLINE_SERVICES,2026-06-18T08:55:18Z,0.3913756940436268
TXN-2026-01208,30.74,transfer,ONLINE_SERVICES,2026-07-14T13:17:16Z,0.02634637729031012
TXN-2026-01209,258.0,ecom,RESTAURANT,2026-07-05T17:20:13Z,0.5358369537523844
TXN-2026-01210,45.25,atm,UTILITIES,2026-07-11T10:11:56Z,0.3787649572414766
TXN-2026-01211,27.28,ecom,PHARMACY,2026-06-17T03:24:52Z,0.6682699594293086
TXN-2026-01212,457.49,transfer,ENTERTAINMENT,2026-07-23T08:32:36Z,0.10863949464161943
TXN-2026-01213,124.88,ecom,ENTERTAINMENT,2026-06-09T05:07:23Z,0.8369481249757176
TXN-2026-01214,9.76,pos,JEWELRY,2026-07-30T23:43:27Z,0.05431395784897172
TXN-2026-01215,35.25,transfer,HEALTHCARE,2026-06-15T07:39:38Z,0.034515659075978915
TXN-2026-01216,47.31,pos,ONLINE_SERVICES,2026-07-22T12:13:34Z,0.07059948641779629
TXN-2026-01217,56.03,atm,ELECTRONICS,2026-06-11T05:58:14Z,0.8248704143872037
TXN-2026-01218,64.57,pos,ONLINE_SERVICES,2026-07-25T02:26:45Z,0.39415655128149385
TXN-2026-01219,138.28,pos,JEWELRY,2026-07-14T15:27:50Z,0.15603833609293852
TXN-2026-01220,129.37,ecom,HOME_GOODS,2026-06-10T22:04:38Z,0.34058065867450665
TXN-2026-01221,44.1,pos,HEALTHCARE,2026-07-09T15:01:43Z,0.09081211603932055
TXN-2026-01222,56.22,pos,PHARMACY,2026-06-28T23:28:58Z,0.09004241299870541
TXN-2026-01223,41.32,ecom,TRAVEL,2026-07-04T19:33:51Z,0.31263602141517766
TXN-2026-01224,327.23,pos,RESTAURANT,2026-06-19T04:54:27Z,0.6818057172937192
TXN-2026-01225,706.38,atm,ONLINE_SERVICES,2026-07-28T05:15:01Z,0.93043999300847
TXN-2026-01226,36.89,pos,EDUCATION,2026-06-30T17:48:23Z,0.08736016850653455
TXN-2026-01227,14.86,atm,EDUCATION,2026-07-03T16:57:03Z,0.27805575885929357
TXN-2026-01228,21.21,pos,TRAVEL,2026-06-24T18:50:17Z,0.07057205280932591
TXN-2026-01229,56.6,ecom,EDUCATION,2026-07-04T15:43:48Z,0.3322614772642531
TXN-2026-01230,36.64,transfer,JEWELRY,2026-07-16T23:25:48Z,0.04386637011154191
TXN-2026-01231,53.71,pos,ONLINE_SERVICES,2026-06-02T10:31:12Z,0.07326923554605802
TXN-2026-01232,566.9,atm,ENTERTAINMENT,2026-06-20T12:15:09Z,0.6698399294323528
TXN-2026-01233,78.19,ecom,TELECOM,2026-06-04T07:09:57Z,0.3529567065976156
TXN-2026-01234,48.06,ecom,FUEL,2026-07-23T16:35:30Z,0.41020530755245316
TXN-2026-01235,7.3,pos,ELECTRONICS,2026-06-18T01:01:32Z,0.22038950059403956
TXN-2026-01236,60.45,pos,ONLINE_SERVICES,2026-06-19T11:03:51Z,0.07796934992187902
TXN-2026-01237,384.08,atm,HEALTHCARE,2026-06-10T12:21:42Z,0.6324158770602687
TXN-2026-01238,99.94,transfer,ELECTRONICS,2026-06-15T01:02:19Z,0.29348738539215674
TXN-2026-01239,185.29,pos,ONLINE_SERVICES,2026-07-01T02:14:29Z,0.5202140513289641
TXN-2026-01240,49.86,ecom,TELECOM,2026-06-24T15:16:36Z,0.3231765304252032
TXN-2026-01241,2010.61,ecom,FASHION,2026-06-16T07:52:01Z,0.5460351865206882
TXN-2026-01242,176.35,pos,HEALTHCARE,2026-06-17T03:52:09Z,0.5850097963712069
TXN-2026-01243,54.37,ecom,JEWELRY,2026-06-27T18:21:19Z,0.3444269033950641
TXN-2026-01244,22.36,transfer,UTILITIES,2026-07-27T01:27:25Z,0.18451803046699738
TXN-2026-01245,280.75,pos,RESTAURANT,2026-06-14T12:27:54Z,0.20888075344911117
TXN-2026-01246,43.66,pos,ONLINE_SERVICES,2026-06-06T03:05:05Z,0.3526753598792826
TXN-2026-01247,66.7,ecom,GROCERY,2026-07-23T22:22:42Z,0.36114119290814606
TXN-2026-01248,71.89,pos,GROCERY,2026-06-19T19:53:33Z,0.1161007793743292
TXN-2026-01249,156.93,ecom,HEALTHCARE,2026-06-15T22:18:02Z,0.46172828207249184
TXN-2026-01250,86.25,ecom,ENTERTAINMENT,2026-06-19T20:45:52Z,0.37997087024410386
TXN-2026-01251,83.53,ecom,RESTAURANT,2026-06-10T01:05:03Z,0.8222263381077944
TXN-2026-01252,171.06,pos,HEALTHCARE,2026-07-16T15:27:26Z,0.1612720858268613
TXN-2026-01253,41.48,pos,FUEL,2026-07-02T14:42:25Z,0.1280029821575932
TXN-2026-01254,119.84,ecom,HEALTHCARE,2026-07-29T18:55:44Z,0.41920232897439896
TXN-2026-01255,43.01,ecom,PHARMACY,2026-06-18T06:46:11Z,0.2396644262796158
TXN-2026-01256,181.92,pos,PHARMACY,2026-06-01T03:30:49Z,0.5372481158417698
TXN-2026-01257,95.8,ecom,JEWELRY,2026-07-08T19:59:39Z,0.41097200971906644
TXN-2026-01258,132.3,atm,ENTERTAINMENT,2026-06-02T13:37:40Z,0.5022328469524858
TXN-2026-01259,63.27,ecom,TELECOM,2026-06-29T08:19:57Z,0.33231061131013473
TXN-2026-01260,252.52,pos,FASHION,2026-07-28T17:26:01Z,0.10078665346893023
TXN-2026-01261,34.35,pos,ELECTRONICS,2026-06-12T17:41:12Z,0.07654679973698494
TXN-2026-01262,139.0,pos,ENTERTAINMENT,2026-07-13T09:42:16Z,0.13735787333635968
TXN-2026-01263,67.66,atm,FASHION,2026-07-06T20:04:04Z,0.2753607263645353
TXN-2026-01264,951.49,transfer,ELECTRONICS,2026-06-18T05:07:48Z,0.5649213698369334
TXN-2026-01265,230.28,ecom,ENTERTAINMENT,2026-06-06T11:50:05Z,0.4733535049983868
TXN-2026-01266,56.34,ecom,FASHION,2026-07-04T22:34:12Z,0.1979494014993459
TXN-2026-01267,176.13,pos,JEWELRY,2026-06-11T06:39:40Z,0.15918753012867215
TXN-2026-01268,90.02,pos,UTILITIES,2026-06-21T20:23:12Z,0.1314807721127606
TXN-2026-01269,21.84,transfer,UTILITIES,2026-06-01T10:55:29Z,0.029150781252717646
TXN-2026-01270,64.24,ecom,EDUCATION,2026-07-02T17:35:46Z,0.3506487469095917
TXN-2026-01271,174.24,pos,JEWELRY,2026-07-25T03:03:19Z,0.5990946993928754
TXN-2026-01272,61.6,pos,HOME_GOODS,2026-07-04T11:04:31Z,0.06922823039919945
TXN-2026-01273,35.15,ecom,HOME_GOODS,2026-07-09T03:23:07Z,0.6493514091013546
TXN-2026-01274,209.59,atm,TRAVEL,2026-06-06T07:03:17Z,0.5587870705567046
TXN-2026-01275,170.83,ecom,TELECOM,2026-07-28T12:48:59Z,0.45636482611506596
TXN-2026-01276,46.54,pos,PHARMACY,2026-06-05T03:37:00Z,0.3752257599481389
TXN-2026-01277,36.04,pos,ONLINE_SERVICES,2026-06-12T20:58:36Z,0.06760878706903328
TXN-2026-01278,1852.33,ecom,TRAVEL,2026-07-14T16:15:26Z,0.736848666444377
TXN-2026-01279,105.33,ecom,GROCERY,2026-06-25T06:52:33Z,0.37367956117964335
TXN-2026-01280,43.23,pos,ONLINE_SERVICES,2026-07-25T03:45:26Z,0.35159568437135175
TXN-2026-01281,160.64,pos,TRAVEL,2026-07-08T03:42:15Z,0.5839540115394716
TXN-2026-01282,39.1,ecom,HEALTHCARE,2026-06-14T08:07:36Z,0.2748924965259429
TXN-2026-01283,6.46,pos,ENTERTAINMENT,2026-07-21T03:55:23Z,0.22587840946121127
TXN-2026-01284,1292.11,ecom,ENTERTAINMENT,2026-06-10T06:24:22Z,0.6644282475394688
TXN-2026-01285,899.67,pos,ENTERTAINMENT,2026-07-04T09:13:26Z,0.2835659797261746
TXN-2026-01286,84.36,pos,EDUCATION,2026-06-23T09:41:14Z,0.11583735121785414
TXN-2026-01287,71.23,pos,ENTERTAINMENT,2026-07-06T16:41:59Z,0.11025714690560925
TXN-2026-01288,155.26,ecom,HEALTHCARE,2026-06-26T00:04:36Z,0.8474143826370583
TXN-2026-01289,214.1,transfer,HOME_GOODS,2026-07-04T05:40:31Z,0.31173034226688645
TXN-2026-01290,187.79,atm,EDUCATION,2026-06-01T15:12:11Z,0.5614406745115823
TXN-2026-01291,46.05,ecom,UTILITIES,2026-07-09T18:36:22Z,0.3170721371805491
TXN-2026-01292,40.81,atm,PHARMACY,2026-07-01T07:34:21Z,0.3089833159472532
TXN-2026-01293,57.54,ecom,TRAVEL,2026-07-18T02:06:43Z,0.7851755972591835
TXN-2026-01294,88.92,pos,ELECTRONICS,2026-06-18T20:37:56Z,0.11896829264157766
TXN-2026-01295,308.49,atm,EDUCATION,2026-07-19T07:02:30Z,0.5999736073895803
TXN-2026-01296,59.74,ecom,TELECOM,2026-06-22T03:05:32Z,0.7900092292579642
TXN-2026-01297,13.11,ecom,HEALTHCARE,2026-07-11T18:01:42Z,0.20156206950329694
TXN-2026-01298,127.16,pos,GROCERY,2026-06-14T06:08:18Z,0.1313091825589374
TXN-2026-01299,33.21,ecom,HEALTHCARE,2026-07-27T09:53:43Z,0.2616874192675786
TXN-2026-01300,125.94,ecom,GROCERY,2026-06-11T06:04:09Z,0.39417396847677355
TXN-2026-01301,695.02,ecom,JEWELRY,2026-07-28T18:57:58Z,0.6444202513790178
TXN-2026-01302,56.03,ecom,ONLINE_SERVICES,2026-06-12T19:53:50Z,0.2770738449332136
TXN-2026-01303,111.65,atm,RESTAURANT,2026-07-05T14:59:05Z,0.5173317464574272
TXN-2026-01304,96.51,ecom,JEWELRY,2026-07-08T22:47:52Z,0.41943753477890994
TXN-2026-01305,76.74,pos,GROCERY,2026-07-27T02:15:34Z,0.48171543993527766
TXN-2026-01306,126.08,pos,PHARMACY,2026-06-03T13:31:54Z,0.11638541594472333
TXN-2026-01307,103.15,pos,ENTERTAINMENT,2026-06-21T14:10:43Z,0.1267553562748307
TXN-2026-01308,395.7,pos,GROCERY,2026-07-26T23:01:05Z,0.23877364359404574
TXN-2026-01309,473.99,ecom,ENTERTAINMENT,2026-06-24T01:50:40Z,0.9040934920143021
TXN-2026-01310,226.16,pos,ELECTRONICS,2026-06-19T09:16:10Z,0.15927269742486527
TXN-2026-01311,401.93,ecom,EDUCATION,2026-07-21T01:20:24Z,0.9011485794177143
TXN-2026-01312,237.52,pos,ONLINE_SERVICES,2026-07-11T10:05:23Z,0.13976051825712613
TXN-2026-01313,69.61,atm,JEWELRY,2026-07-13T01:23:19Z,0.8538102913530328
TXN-2026-01314,134.81,ecom,UTILITIES,2026-06-16T13:38:54Z,0.4253423665542819
TXN-2026-01315,196.95,transfer,HOME_GOODS,2026-06-05T01:17:51Z,0.2943380936379683
TXN-2026-01316,273.02,atm,ELECTRONICS,2026-07-17T08:54:41Z,0.5612579561628621
TXN-2026-01317,157.14,ecom,RESTAURANT,2026-06-18T07:09:43Z,0.44966234387348103
TXN-2026-01318,34.84,ecom,HEALTHCARE,2026-07-13T21:46:19Z,0.2912576845890107
TXN-2026-01319,181.47,pos,HEALTHCARE,2026-06-14T03:19:49Z,0.5883855818257098
TXN-2026-01320,106.05,atm,FASHION,2026-07-26T01:11:25Z,0.7602407797162124
TXN-2026-01321,67.88,pos,ELECTRONICS,2026-07-21T08:55:18Z,0.09467975681608269
TXN-2026-01322,73.86,pos,HEALTHCARE,2026-06-18T10:46:08Z,0.10831827960834682
TXN-2026-01323,44.93,pos,HOME_GOODS,2026-06-14T06:48:52Z,0.05720412331307109
TXN-2026-01324,284.64,ecom,TELECOM,2026-06-15T04:51:06Z,0.8901910373868317
TXN-2026-01325,146.03,ecom,ONLINE_SERVICES,2026-07-12T10:14:02Z,0.3567190429113797
TXN-2026-01326,196.34,transfer,ONLINE_SERVICES,2026-06-21T12:06:29Z,0.0614397969361743
TXN-2026-01327,268.31,ecom,PHARMACY,2026-06-09T19:33:59Z,0.46683892600510635
TXN-2026-01328,145.7,ecom,HEALTHCARE,2026-07-23T19:07:46Z,0.44503318969545547
TXN-2026-01329,412.35,atm,TRAVEL,2026-07-26T16:40:49Z,0.6592591016673043
TXN-2026-01330,56.6,pos,JEWELRY,2026-07-08T04:48:26Z,0.4670152892928388
TXN-2026-01331,75.46,ecom,ELECTRONICS,2026-06-22T13:04:05Z,0.33397595764592564
TXN-2026-01332,232.37,pos,JEWELRY,2026-06-03T11:40:01Z,0.1858427753401232
TXN-2026-01333,29.86,pos,HEALTHCARE,2026-06-03T06:55:03Z,0.07022554968839845
TXN-2026-01334,165.32,pos,HOME_GOODS,2026-07-14T14:04:20Z,0.11013794544442766
TXN-2026-01335,54.89,pos,HOME_GOODS,2026-06-28T18:06:31Z,0.07036776894633286
TXN-2026-01336,23.4,transfer,ONLINE_SERVICES,2026-06-17T09:47:02Z,0.022311419494003275
TXN-2026-01337,71.73,atm,PHARMACY,2026-07-13T17:47:57Z,0.39418234816781655
TXN-2026-01338,231.89,ecom,ONLINE_SERVICES,2026-07-13T11:28:44Z,0.4123585416372514
TXN-2026-01339,1273.65,atm,FASHION,2026-07-16T14:16:37Z,0.5983964942983547
TXN-2026-01340,99.65,ecom,UTILITIES,2026-07-22T12:55:49Z,0.3874921047498641
TXN-2026-01341,461.46,ecom,UTILITIES,2026-06-22T18:06:18Z,0.5867728992661702
TXN-2026-01342,35.99,transfer,TELECOM,2026-07-20T07:18:49Z,0.03626757550390771
TXN-2026-01343,857.99,ecom,GROCERY,2026-06-26T20:07:29Z,0.6573525587329779
TXN-2026-01344,40.26,ecom,FASHION,2026-06-21T21:42:38Z,0.17213437375347831
TXN-2026-01345,344.12,atm,HOME_GOODS,2026-06-01T11:26:56Z,0.5162594716879594
TXN-2026-01346,366.07,ecom,PHARMACY,2026-07-19T11:34:43Z,0.48380702677355353
TXN-2026-01347,1833.32,pos,FUEL,2026-06-14T00:35:30Z,0.8675698507442291
TXN-2026-01348,42.97,atm,EDUCATION,2026-07-07T10:59:48Z,0.3733413748355478
TXN-2026-01349,5.71,pos,EDUCATION,2026-06-01T00:42:54Z,0.21962078443930558
TXN-2026-01350,56.44,pos,GROCERY,2026-06-06T21:12:52Z,0.10663849929145933
TXN-2026-01351,55.0,ecom,ELECTRONICS,2026-07-25T23:20:03Z,0.3233791961287828
TXN-2026-01352,196.28,ecom,HOME_GOODS,2026-06-27T20:09:03Z,0.3825035795017317
TXN-2026-01353,59.21,pos,FASHION,2026-06-29T04:46:25Z,0.28397920234100865
TXN-2026-01354,845.68,pos,EDUCATION,2026-07-30T12:59:03Z,0.29342380345493624
TXN-2026-01355,53.78,ecom,FASHION,2026-06-13T14:14:05Z,0.18168921366246385
TXN-2026-01356,80.77,pos,TELECOM,2026-06-01T06:54:57Z,0.1125328495988613
TXN-2026-01357,77.78,atm,RESTAURANT,2026-07-05T18:22:24Z,0.48404035940343487
TXN-2026-01358,88.09,atm,JEWELRY,2026-06-04T23:10:55Z,0.5013676196935323
TXN-2026-01359,35.07,pos,FASHION,2026-06-07T12:30:34Z,0.039372536791049476
TXN-2026-01360,199.91,atm,UTILITIES,2026-06-05T00:53:10Z,0.9021986997794941
TXN-2026-01361,597.41,ecom,FASHION,2026-06-11T18:34:21Z,0.42710646086867804
TXN-2026-01362,688.94,atm,RESTAURANT,2026-07-27T03:54:32Z,0.9499626406528658
TXN-2026-01363,70.42,transfer,GROCERY,2026-07-05T23:40:27Z,0.05544667296439242
TXN-2026-01364,217.52,pos,HOME_GOODS,2026-06-26T16:49:51Z,0.12620378804452567
TXN-2026-01365,29.19,ecom,TRAVEL,2026-06-21T21:10:05Z,0.282483298439532
TXN-2026-01366,120.16,ecom,ENTERTAINMENT,2026-06-05T16:41:49Z,0.4083512686761049
TXN-2026-01367,187.37,atm,GROCERY,2026-07-14T08:15:27Z,0.537038581288336
TXN-2026-01368,94.7,atm,GROCERY,2026-07-16T22:16:32Z,0.4908003503837371
TXN-2026-01369,68.5,ecom,UTILITIES,2026-07-03T14:51:48Z,0.35020177419026266
TXN-2026-01370,54.35,pos,JEWELRY,2026-06-13T17:49:42Z,0.10730728988923731
TXN-2026-01371,252.43,transfer,ELECTRONICS,2026-06-30T15:39:34Z,0.08434696322791144
TXN-2026-01372,154.3,ecom,FUEL,2026-06-10T04:20:33Z,0.8982476133672751
TXN-2026-01373,117.31,ecom,GROCERY,2026-07-11T07:23:03Z,0.38845527640769917
TXN-2026-01374,82.23,atm,FUEL,2026-07-14T14:36:02Z,0.5594357810663025
TXN-2026-01375,43.17,pos,PHARMACY,2026-07-04T12:29:37Z,0.07212650929113694
TXN-2026-01376,278.32,pos,UTILITIES,2026-07-25T08:50:25Z,0.18776339627443314
TXN-2026-01377,17.62,pos,TRAVEL,2026-07-29T10:11:34Z,0.060221213895309045
TXN-2026-01378,13.2,pos,ONLINE_SERVICES,2026-06-22T16:38:50Z,0.04169755926814375
TXN-2026-01379,144.53,ecom,PHARMACY,2026-06-25T17:20:01Z,0.3882276432877436
TXN-2026-01380,993.71,atm,RESTAURANT,2026-07-28T16:52:36Z,0.7605479623518748
TXN-2026-01381,98.4,ecom,HEALTHCARE,2026-07-21T01:05:53Z,0.8181128107384371
TXN-2026-01382,35.98,pos,ENTERTAINMENT,2026-06-12T11:39:56Z,0.07815013333969036
TXN-2026-01383,483.83,atm,ENTERTAINMENT,2026-07-25T04:44:55Z,0.9339603008416123
TXN-2026-01384,27.47,pos,PHARMACY,2026-07-04T03:44:37Z,0.31850197581783013
TXN-2026-01385,26.33,pos,TRAVEL,2026-07-06T11:25:10Z,0.07246175562331612
TXN-2026-01386,96.53,pos,GROCERY,2026-07-19T14:34:28Z,0.1256930440132883
TXN-2026-01387,206.42,pos,HEALTHCARE,2026-07-11T10:46:37Z,0.16665525672809187
TXN-2026-01388,192.64,atm,HOME_GOODS,2026-06-09T09:39:58Z,0.4406607178917491
TXN-2026-01389,182.56,transfer,GROCERY,2026-06-15T18:41:56Z,0.0812343179361411
TXN-2026-01390,108.57,ecom,HOME_GOODS,2026-06-14T20:40:27Z,0.31721707745715916
TXN-2026-01391,163.89,pos,ONLINE_SERVICES,2026-06-10T15:54:44Z,0.12502145866021253
TXN-2026-01392,88.18,atm,HEALTHCARE,2026-07-18T22:10:58Z,0.4828464028425955
TXN-2026-01393,1437.01,ecom,EDUCATION,2026-06-13T02:08:12Z,0.9449462024847467
TXN-2026-01394,78.51,pos,FUEL,2026-07-02T05:13:45Z,0.5978566619402628
TXN-2026-01395,100.54,ecom,UTILITIES,2026-07-28T11:30:29Z,0.38603963774114236
TXN-2026-01396,141.3,ecom,FASHION,2026-07-26T18:02:20Z,0.2696763202160109
TXN-2026-01397,107.28,pos,UTILITIES,2026-06-26T01:35:55Z,0.5253161134037112
TXN-2026-01398,133.89,ecom,ELECTRONICS,2026-06-29T22:46:13Z,0.42099463244332747
TXN-2026-01399,383.14,transfer,RESTAURANT,2026-07-08T02:40:19Z,0.4952505257103468
TXN-2026-01400,122.21,pos,PHARMACY,2026-07-07T17:13:20Z,0.1191482967862205
TXN-2026-01401,9.33,ecom,ENTERTAINMENT,2026-06-19T07:01:36Z,0.15855773628757872
TXN-2026-01402,146.57,atm,EDUCATION,2026-06-08T05:57:28Z,0.8932836867775702
TXN-2026-01403,306.14,pos,UTILITIES,2026-07-04T15:46:07Z,0.20666392093561756
TXN-2026-01404,423.6,pos,JEWELRY,2026-06-09T04:01:51Z,0.6995228320621499
TXN-2026-01405,389.06,ecom,TRAVEL,2026-07-22T21:56:29Z,0.5791974634566651
TXN-2026-01406,1270.61,ecom,HEALTHCARE,2026-06-23T05:15:40Z,0.942250010866636
TXN-2026-01407,40.45,pos,GROCERY,2026-07-30T12:41:05Z,0.08478738163145343
TXN-2026-01408,955.36,atm,TRAVEL,2026-06-06T00:49:09Z,0.952842375170356
TXN-2026-01409,151.83,ecom,HEALTHCARE,2026-07-23T06:58:00Z,0.4167013522960799
TXN-2026-01410,187.13,ecom,ELECTRONICS,2026-06-26T01:40:09Z,0.8490949351878098
TXN-2026-01411,61.21,transfer,FUEL,2026-06-04T03:38:49Z,0.3585867367755986
TXN-2026-01412,37.13,pos,TELECOM,2026-07-17T01:28:08Z,0.40421240605563796
TXN-2026-01413,93.56,pos,FASHION,2026-06-22T06:34:00Z,0.05810394175082587
TXN-2026-01414,155.49,atm,EDUCATION,2026-07-21T09:11:06Z,0.5231438128407089
TXN-2026-01415,366.2,pos,PHARMACY,2026-06-21T04:09:38Z,0.6225942159300336
TXN-2026-01416,999.78,pos,HOME_GOODS,2026-06-05T23:47:41Z,0.24645609154207876
TXN-2026-01417,58.17,ecom,ENTERTAINMENT,2026-06-10T08:12:27Z,0.3089980836125239
TXN-2026-01418,45.11,pos,TELECOM,2026-07-18T04:01:09Z,0.43445477362019985
TXN-2026-01419,18.74,ecom,FASHION,2026-06-04T14:46:46Z,0.11876065708710466
TXN-2026-01420,214.48,pos,RESTAURANT,2026-06-07T10:20:16Z,0.18486694164231848
TXN-2026-01421,797.65,pos,GROCERY,2026-06-26T15:36:58Z,0.28893300068942923
TXN-2026-01422,106.25,ecom,PHARMACY,2026-06-23T11:18:27Z,0.3392470047467146
TXN-2026-01423,28.47,ecom,GROCERY,2026-07-20T03:51:50Z,0.7164839114343703
TXN-2026-01424,58.81,atm,JEWELRY,2026-06-18T02:31:10Z,0.8447539692561369
TXN-2026-01425,151.19,pos,ELECTRONICS,2026-06-13T16:02:26Z,0.1434952827762866
TXN-2026-01426,443.0,ecom,PHARMACY,2026-07-04T08:31:19Z,0.4992469415684497
TXN-2026-01427,83.66,pos,PHARMACY,2026-06-23T14:27:45Z,0.09837898232267543
